PanelText_UI_Awaker_Item_Weapon_Refine_Text_C_Coin_Need_Content,aIpi,jÍ£ØüÙşí®øú_PanelText_C.csv,55,PanelText,Content,,âÍé©,ÇÊ¿ä
PanelText_UI_Weapon_Item_Select_List_Text_C_1_Normal_Content,aJed,jÍ£ØüÙşí®øú_PanelText_C.csv,56,PanelText,Content,,?êÈÛÉßí,ÁßÃ¸¼ø Á¤·Ä
PanelText_UI_Weapon_Item_Select_List_Text_C_1_Select_Content,aJee,jÍ£ØüÙşí®øú_PanelText_C.csv,57,PanelText,Content,,?êÈÛÉßí,ÁßÃ¸¼ø Á¤·Ä
PanelText_UI_Weapon_Item_Select_List_Text_C_2_Normal_Content,aJef,jÍ£ØüÙşí®øú_PanelText_C.csv,58,PanelText,Content,,?ßí,Á¤·Ä
PanelText_UI_Weapon_Item_Select_List_Text_C_2_Select_Content,aJeg,jÍ£ØüÙşí®øú_PanelText_C.csv,59,PanelText,Content,,?ßí,Á¤·Ä
PanelText_UI_Bag_Helicopter_Tips_Text_C_Choose_Content,aIsp,jÍ£ØüÙşí®øú_PanelText_C.csv,60,PanelText,Content,,¡¤???á¥?,¡¤°¢¼ºÃ¼ ¼±ÅÃ
PanelText_UI_Bag_Helicopter_Tips_Text_C_Helicopter_Content,aIsq,jÍ£ØüÙşí®øú_PanelText_C.csv,61,PanelText,Content,,¡¤ñòøë??,¡¤ÁõÆø ¹Ì¸®º¸±â
PanelText_UI_Bag_Helicopter_Tips_Text_C_Attribute_Content,aIso,jÍ£ØüÙşí®øú_PanelText_C.csv,62,PanelText,Content,,?àõ,¼Ó¼º
PanelText_UI_Bag_Helicopter_Tips_Text_C_Skill_Content,aIsr,jÍ£ØüÙşí®øú_PanelText_C.csv,63,PanelText,Content,,ĞüÒö,½ºÅ³
PanelText_UI_Battle_Panel_Dbg_Text_C_End_EN_No_Content,aIto,jÍ£ØüÙşí®øú_PanelText_C.csv,64,PanelText,Content,,?áÖ,Á¾·á
PanelText_UI_Battle_Popup_Elite_Tips_Text_C_Title_Content,aItD,jÍ£ØüÙşí®øú_PanelText_C.csv,65,PanelText,Content,,õÌÍÔÌí?,ÃÖ°í °æº¸
PanelText_UI_Battle_Popup_Open_Tips_Text_C_Title_Content,aItU,jÍ£ØüÙşí®øú_PanelText_C.csv,66,PanelText,Content,,?Ôà?ã·,ÀüÅõ ½ÃÀÛ
PanelText_UI_Battle_Popup_Open_Tips_Text_C_Hang_Content,aItT,jÍ£ØüÙşí®øú_PanelText_C.csv,67,PanelText,Content,,Battle  Begin,Battle Begin
PanelText_UI_Battle_Popup_Elite_Tips_Text_C_Hang_Content,aItC,jÍ£ØüÙşí®øú_PanelText_C.csv,68,PanelText,Content,,Battle  Begin,Battle Begin
PanelText_UI_Battle_Popup_Round_Mine_Text_C_Our_Content,aIuj,jÍ£ØüÙşí®øú_PanelText_C.csv,69,PanelText,Content,,ä²Û°ú¼?,¾Æ±º Çàµ¿
PanelText_UI_Battle_Popup_SelectAwaker_Text_C_Title_Content,aIuk,jÍ£ØüÙşí®øú_PanelText_C.csv,70,PanelText,Content,,????á¥?,°¢¼ºÃ¼ ¼±ÅÃ
PanelText_UI_Battle_Popup_Settle_Text_C_Victory_Content,aIun,jÍ£ØüÙşí®øú_PanelText_C.csv,71,PanelText,Content,,Victory,Victory
PanelText_UI_Chapter_Item_Chapter_Big_Text_C_Tips_Content,aIvi,jÍ£ØüÙşí®øú_PanelText_C.csv,72,PanelText,Content,,???Óø,·¹º§ ÁøÇàµµ
PanelText_UI_Chapter_Item_Chapter_Small_Text_C_Tips_Content,aIvm,jÍ£ØüÙşí®øú_PanelText_C.csv,73,PanelText,Content,,???Óø,·¹º§ ÁøÇàµµ
PanelText_UI_Chaper_Popup_Particulars_Text_C_Monster_Content,aIuV,jÍ£ØüÙşí®øú_PanelText_C.csv,74,PanelText,Content,,ÎÖÚª,¸ó½ºÅÍ
PanelText_UI_Chapter_Panel_Main2_Text_C_Title_Content,aIvB,jÍ£ØüÙşí®øú_PanelText_C.csv,75,PanelText,Content,,??,Á¶»ç
PanelText_UI_Common_Btn_Back1_Text_C_Name_Content,aIxt,jÍ£ØüÙşí®øú_PanelText_C.csv,76,PanelText,Content,,Exit,Exit
PanelText_UI_Common_Btn_Back2_Text_C_Name_Content,aIxu,jÍ£ØüÙşí®øú_PanelText_C.csv,77,PanelText,Content,,Exit,Exit
PanelText_UI_Common_Btn_Back3_Text_C_Name_Content,aIxv,jÍ£ØüÙşí®øú_PanelText_C.csv,78,PanelText,Content,,Exit,Exit
PanelText_UI_Common_Btn_Receive_Small_Text_C_Name_Content,aIxx,jÍ£ØüÙşí®øú_PanelText_C.csv,79,PanelText,Content,,?ö¢,¼ö·É
PanelText_UI_Common_Item_Btn_Back_1_Text_C_Name_Content,aIxC,jÍ£ØüÙşí®øú_PanelText_C.csv,80,PanelText,Content,,Exit,Exit
PanelText_UI_Common_Item_Tip_Bg_Text_C_Name_Content,aIxL,jÍ£ØüÙşí®øú_PanelText_C.csv,81,PanelText,Content,,ÛÉßí,Á¤·Ä
PanelText_UI_Common_Item_Tip_Bg_Text_C_Label_Content,aIxK,jÍ£ØüÙşí®øú_PanelText_C.csv,82,PanelText,Content,,Sort.,Sort.
PanelText_UI_Common_Popup_Tip_01_Text_C_Screening_Content,aIxZ,jÍ£ØüÙşí®øú_PanelText_C.csv,83,PanelText,Content,,ĞÑìíÜôî¢ğ«ãÆ,¿À´Ã ´Ù½Ã Ç¥½ÃÇÏÁö ¾ÊÀ½
PanelText_UI_Dbgcopy_Item_Select_Goods_Text_C_Sellout_Content,aIyA,jÍ£ØüÙşí®øú_PanelText_C.csv,84,PanelText,Content,,??,Ç°Àı
PanelText_UI_Dbgcopy_Panel_Select_Arousal_Text_C_Precautions_Content,aIyL,jÍ£ØüÙşí®øú_PanelText_C.csv,85,PanelText,Content,,Notice,Notice
PanelText_UI_Dbgcopy_Panel_Select_Awaken_Text_C_Precautions_Content,aIyM,jÍ£ØüÙşí®øú_PanelText_C.csv,86,PanelText,Content,,Notice,Notice
PanelText_UI_Dbgcopy_Panel_Select_Curse_Text_C_Precautions_Content,aIyN,jÍ£ØüÙşí®øú_PanelText_C.csv,87,PanelText,Content,,Notice,Notice
PanelText_UI_Dbgcopy_Panel_Select_Extra_Text_C_Precautions_Content,aIyP,jÍ£ØüÙşí®øú_PanelText_C.csv,88,PanelText,Content,,Notice,Notice
PanelText_UI_Dbgcopy_Panel_Store_Text_C_exit_Content,aIyQ,jÍ£ØüÙşí®øú_PanelText_C.csv,89,PanelText,Content,,Exit,Exit
PanelText_UI_Dbgcopy_Popup_Remove_Enchantment_Text_C_Precautions_Content,aIyW,jÍ£ØüÙşí®øú_PanelText_C.csv,90,PanelText,Content,,Notice,Notice
PanelText_UI_Dungeous_Panel_SecEntrance_Text_C_Special_Content,aICS,jÍ£ØüÙşí®øú_PanelText_C.csv,91,PanelText,Content,,ôøã·ğãÚª,ÃÊ±â À¯¹°
PanelText_UI_Dungeous_Panel_SecEntrance_Text_C_Award_Content,aICM,jÍ£ØüÙşí®øú_PanelText_C.csv,92,PanelText,Content,,ìò??âÆ,ÀÓ¹« º¸»ó
PanelText_UI_Dungeous_Weekly_Difficulty_Text_C_Title_Content,aIDE,jÍ£ØüÙşí®øú_PanelText_C.csv,93,PanelText,Content,,ôøã·ğãÚª,ÃÊ±â À¯¹°
PanelText_UI_Dungeous_Weekly_Difficulty_Text_C_Monster_Content,aIDC,jÍ£ØüÙşí®øú_PanelText_C.csv,94,PanelText,Content,,ÎÖÚª??,¸ó½ºÅÍ ¹Ì¸®º¸±â
PanelText_Panel_Announcement_Text_C_Panel_Title_Content,aIkC,jÍ£ØüÙşí®øú_PanelText_C.csv,95,PanelText,Content,,Í±ãÆ,°øÁö
PanelText_UI_Mail_Text_C_Title_Content,aIOd,jÍ£ØüÙşí®øú_PanelText_C.csv,96,PanelText,Content,,ãáßÕ,¿ìÆíÇÔ
PanelText_UI_Mail_Text_C_All_Content,aINR,jÍ£ØüÙşí®øú_PanelText_C.csv,97,PanelText,Content,,îïİ»?ö¢,ÀüºÎ ¼ö·É
PanelText_UI_Mail_Text_C_Delete_Content,aINU,jÍ£ØüÙşí®øú_PanelText_C.csv,98,PanelText,Content,,?ğ¶ì«?,ÀĞÀº ¿ìÆí »èÁ¦
PanelText_UI_Mail_Text_C_Select_Letter_Content,aIOa,jÍ£ØüÙşí®øú_PanelText_C.csv,99,PanelText,Content,,??ìéÜæ?Ëì,¿ìÆí ¼±ÅÃ
PanelText_UI_Mail_Text_C_Empty_Content,aINV,jÍ£ØüÙşí®øú_PanelText_C.csv,100,PanelText,Content,,?êóãæîÜ?Ëì,»õ·Î¿î ¿ìÆíÀÌ ¾ø½À´Ï´Ù
PanelText_UI_Mail_Text_C_Tips_Content,aIOc,jÍ£ØüÙşí®øú_PanelText_C.csv,101,PanelText,Content,,ËÛĞìöâò¢Û°Ê×Ê×?,´Ù¸¥ °÷¿ï µÑ·¯º¸¼¼¿ä
PanelText_UI_Mail_Text_C_Collection_Content,aINS,jÍ£ØüÙşí®øú_PanelText_C.csv,102,PanelText,Content,,?ËìòÒíúßÕ,¿ìÆí º¸°üÇÔ
PanelText_UI_Mail_Text_C_Mail_Content,aINX,jÍ£ØüÙşí®øú_PanelText_C.csv,103,PanelText,Content,,?Ëì?,¿ìÆí ¼ö·®
PanelText_UI_Summon_Btn_Jump_Text_C_Look_Content,aJaq,jÍ£ØüÙşí®øú_PanelText_C.csv,104,PanelText,Content,,?Ê×,È®ÀÎ
PanelText_UI_Task_Item_Detail_List_New_Text_C_Get_Content,aJbM,jÍ£ØüÙşí®øú_PanelText_C.csv,105,PanelText,Content,,?ö¢,¼ö·É
PanelText_UI_Task_Panel_Main_New_Text_C_Title_Content,aJbT,jÍ£ØüÙşí®øú_PanelText_C.csv,106,PanelText,Content,,???êóìò?,ÇöÀç »õ·Î¿î ÀÓ¹«°¡ ¾ø½À´Ï´Ù
PanelText_UI_Task_Panel_Main_New_Text_C_Tips_Content,aJbS,jÍ£ØüÙşí®øú_PanelText_C.csv,107,PanelText,Content,,Øßìíìò?ì«èÇà÷,ÀÏÀÏ ÀÓ¹« ¿Ï·á
PanelText_UI_Task_Panel_Main_New_Text_C_Tips2_Content,aJbR,jÍ£ØüÙşí®øú_PanelText_C.csv,108,PanelText,Content,,Task List Empty,Quests Complete
PanelText_UI_Task_Popup_Career_New_Text_C_1_Content,aJbW,jÍ£ØüÙşí®øú_PanelText_C.csv,109,PanelText,Content,,?îñ?Óø,ÇöÀç ÁøÇàµµ
PanelText_UI_Task_Popup_Challenge_New_Text_C_Title_Content,aJcn,jÍ£ØüÙşí®øú_PanelText_C.csv,110,PanelText,Content,,ú°?à÷ö¦,¾÷Àû ÇØ±İ
PanelText_UI_Task_Popup_Challenge_New_Text_C_1_Content,aJck,jÍ£ØüÙşí®øú_PanelText_C.csv,111,PanelText,Content,,áúİúìÑ,¼öÈ£ÀÚ
PanelText_UI_Task_Popup_Challenge_New_Text_C_2_Content,aJcl,jÍ£ØüÙşí®øú_PanelText_C.csv,112,PanelText,Content,,?ìı??,µî·Ï ÀÏÀÚ
PanelText_UI_Task_Popup_Challenge_New_Text_C_3_Content,aJcm,jÍ£ØüÙşí®øú_PanelText_C.csv,113,PanelText,Content,,??Ôõ?,Á¶»ç µî±Ş
PanelText_UI_Task_Popup_Entrust_New_Text_C_Special_Content,aJcu,jÍ£ØüÙşí®øú_PanelText_C.csv,114,PanelText,Content,,÷ïÌº?Ëì,ÆÄ°ß Á¶°Ç
PanelText_UI_Task_Popup_Entrust_New_Text_C_Award_Content,aJct,jÍ£ØüÙşí®øú_PanelText_C.csv,115,PanelText,Content,,ìò??âÆ,ÀÓ¹« º¸»ó
PanelText_UI_Team_Panel_Awaker_Main_Text_C_Zhanli_Content,aJdc,jÍ£ØüÙşí®øú_PanelText_C.csv,116,PanelText,Content,,?Õô,ÀüÅõ·Â
PanelText_UI_Team_Item_Talent_Text_C_Activate_Content,aJcU,jÍ£ØüÙşí®øú_PanelText_C.csv,117,PanelText,Content,,ì«Ì­üÀ,È°¼ºÈ­µÊ
PanelText_UI_Dungeous_Popup_Prop_Award_Text_C_Title_Content,aIDa,jÍ£ØüÙşí®øú_PanelText_C.csv,118,PanelText,Content,,àø?????,¼º±Ş º¸»ó ¹Ì¸®º¸±â
PanelText_UI_Dungeous_Popup_Prop_Award_Text_C_Title_En_Content,aIDb,jÍ£ØüÙşí®øú_PanelText_C.csv,119,PanelText,Content,,May Obtain,Drops
PanelText_UI_Team_Panel_Main_Text_C_Lives_Desc_Content,aJdn,jÍ£ØüÙşí®øú_PanelText_C.csv,120,PanelText,Content,,?Ğá?ò±?í¥åùó­?£º,ÀÀ±Ş ¿µÁöÃ¼ ³²Àº »ç¿ë È½¼ö
PanelText_UI_Main_Panel_1_Text_C_Dengji_Content,aIOG,jÍ£ØüÙşí®øú_PanelText_C.csv,121,PanelText,Content,,Lv.,Lv.
PanelText_UI_Summon_Panel_Main_Text_C_System_Name_Content,aJaL,jÍ£ØüÙşí®øú_PanelText_C.csv,122,PanelText,Content,,?á¥,°¢¼º
PanelText_UI_Summon_Panel_Main_Text_C_Difficult_Title_Content,aJaz,jÍ£ØüÙşí®øú_PanelText_C.csv,123,PanelText,Content,,ß¾â¢?Óø,¿î¿µ ³­ÀÌµµ
PanelText_UI_Summon_Popup_Prob_Tip_Text_C_Up_Content,aJbu,jÍ£ØüÙşí®øú_PanelText_C.csv,124,PanelText,Content,,UPÚªù¡,UP Ç×¸ñ
PanelText_UI_Summon_Popup_Prob_Tip_Text_C_Detail_Content,aJbs,jÍ£ØüÙşí®øú_PanelText_C.csv,125,PanelText,Content,,?ï×?Ù¥,»ó¼¼ ¼³¸í
PanelText_UI_Summon_Popup_Prob_Tip_Text_C_Inventory_Content,aJbt,jÍ£ØüÙşí®øú_PanelText_C.csv,126,PanelText,Content,,Úªù¡??,Ç×¸ñ ¸®½ºÆ®
PanelText_UI_Bag_Panel_Main_Text_C_None2_Content,aIsS,jÍ£ØüÙşí®øú_PanelText_C.csv,127,PanelText,Content,,Inventory Empty,Ç×¸ñ ¾øÀ½
PanelText_UI_Task_Popup_Career_New_Text_C_Chapter_Award_Content,aJbX,jÍ£ØüÙşí®øú_PanelText_C.csv,128,PanelText,Content,,èÇà÷??,¿Ï·á º¸»ó
PanelText_UI_Team_Panel_Main_Text_C_Lv1_Content,aJdo,jÍ£ØüÙşí®øú_PanelText_C.csv,129,PanelText,Content,,Lv,Lv
PanelText_UI_Team_Panel_Main_Text_C_Lv2_Content,aJdp,jÍ£ØüÙşí®øú_PanelText_C.csv,130,PanelText,Content,,Lv,Lv
PanelText_UI_Team_Panel_Main_Text_C_Lv3_Content,aJdq,jÍ£ØüÙşí®øú_PanelText_C.csv,131,PanelText,Content,,Lv,Lv
PanelText_UI_Team_Panel_Main_Text_C_Lv4_Content,aJdr,jÍ£ØüÙşí®øú_PanelText_C.csv,132,PanelText,Content,,Lv,Lv
PanelText_UI_Chaper_Popup_Award_Text_C_Title_En_Content,aIux,jÍ£ØüÙşí®øú_PanelText_C.csv,133,PanelText,Content,,May Obtain,Drops
PanelText_UI_Awaker_Item_Info_Text_C_Title_Content,aImU,jÍ£ØüÙşí®øú_PanelText_C.csv,134,PanelText,Content,,Realm .,Realm
PanelText_UI_Awaker_Item_Info_Text_C_Name1_Content,aImO,jÍ£ØüÙşí®øú_PanelText_C.csv,135,PanelText,Content,,Name .,Name
PanelText_UI_Awaker_Item_Info_Text_C_Attributes_Title_Content,aImJ,jÍ£ØüÙşí®øú_PanelText_C.csv,136,PanelText,Content,,Attributes .,Attributes
PanelText_UI_Awaker_Item_Info_Text_C_Configuration_Content,aImK,jÍ£ØüÙşí®øú_PanelText_C.csv,137,PanelText,Content,,?çêÛÕöÇ,ÆÀ ±¸¼º
PanelText_UI_Awaker_Item_Info_Text_C_Love_Title_Content,aImN,jÍ£ØüÙşí®øú_PanelText_C.csv,138,PanelText,Content,,Affinity .,Affinity
PanelText_UI_Awaker_Item_Info_Text_C_No_Content,aImQ,jÍ£ØüÙşí®øú_PanelText_C.csv,139,PanelText,Content,,Ú±?Ôğ,¹ÌÈ¹µæ
PanelText_UI_Awaker_Item_Skill_Detail_Text_C_Survey_Content,aInZ,jÍ£ØüÙşí®øú_PanelText_C.csv,140,PanelText,Content,,??Ù¼ãÒ,Á¶»ç ¸ğµå
PanelText_UI_Awaker_Item_Skill_Detail_Text_C_Survey_Click_Content,aInY,jÍ£ØüÙşí®øú_PanelText_C.csv,141,PanelText,Content,,??Ù¼ãÒ,Á¶»ç ¸ğµå
PanelText_UI_Awaker_Item_Skill_Detail_Text_C_Problem_Content,aInV,jÍ£ØüÙşí®øú_PanelText_C.csv,142,PanelText,Content,,??Ù¼ãÒ,°úÁ¦ ¸ğµå
PanelText_UI_Awaker_Item_Skill_Detail_Text_C_Problem_Click_Content,aInU,jÍ£ØüÙşí®øú_PanelText_C.csv,143,PanelText,Content,,??Ù¼ãÒ,°úÁ¦ ¸ğµå
PanelText_UI_Awaker_Item_Skill_Detail_Text_C_Introduce_Content,aInT,jÍ£ØüÙşí®øú_PanelText_C.csv,144,PanelText,Content,,Requirement,Requirement
PanelText_UI_Awaker_Item_Potency_Detail_Text_C_Warning_EN_Content,aInL,jÍ£ØüÙşí®øú_PanelText_C.csv,145,PanelText,Content,,Requirement,Requirement
PanelText_UI_Awaker_Item_Potency_Detail_Text_C_Warning_CN_Content,aInK,jÍ£ØüÙşí®øú_PanelText_C.csv,146,PanelText,Content,,ì«Ì­üÀ,È°¼ºÈ­µÊ
PanelText_UI_Awaker_Item_Potency_Detail_Text_C_Warning_ZN_Content,aInM,jÍ£ØüÙşí®øú_PanelText_C.csv,147,PanelText,Content,,Requirement,Requirement
PanelText_UI_Awaker_Item_Trinket_Change_Text_C_Prop_Title_Content,aIoQ,jÍ£ØüÙşí®øú_PanelText_C.csv,148,PanelText,Content,,?àõ,¼Ó¼º
PanelText_UI_Awaker_Item_Voice_Text_C_ Voice_Content,aIpc,jÍ£ØüÙşí®øú_PanelText_C.csv,149,PanelText,Content,,Voiced By .,Voice Actor
PanelText_UI_Awaker_PanelStory_Main_Text_C_Message_Content,aIpR,jÍ£ØüÙşí®øú_PanelText_C.csv,150,PanelText,Content,,Awaker Info.,Awakener Info
PanelText_UI_Awaker_PanelStory_Main_Text_C_ Describe_Content,aIpQ,jÍ£ØüÙşí®øú_PanelText_C.csv,151,PanelText,Content,,Description.,Description
PanelText_UI_Awaker_Item_Minihead_List_Text_C_State_Content,aInm,jÍ£ØüÙşí®øú_PanelText_C.csv,152,PanelText,Content,,??,»óÅÂ
PanelText_UI_Awaker_Item_Minihead_List_Text_C_State_Click_Content,aInl,jÍ£ØüÙşí®øú_PanelText_C.csv,153,PanelText,Content,,??,»óÅÂ
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Skill_Content,aInk,jÍ£ØüÙşí®øú_PanelText_C.csv,154,PanelText,Content,,ĞüÒö,½ºÅ³
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Skill_Click_Content,aInj,jÍ£ØüÙşí®øú_PanelText_C.csv,155,PanelText,Content,,ĞüÒö,½ºÅ³
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Enlightenment_Content,aIne,jÍ£ØüÙşí®øú_PanelText_C.csv,156,PanelText,Content,,??,°è·É
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Enlightenment_Click_Content,aInd,jÍ£ØüÙşí®øú_PanelText_C.csv,157,PanelText,Content,,??,°è·É
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Weapons_Content,aInq,jÍ£ØüÙşí®øú_PanelText_C.csv,158,PanelText,Content,,Ù¤?,¸í·û
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Weapons_Click_Content,aInp,jÍ£ØüÙşí®øú_PanelText_C.csv,159,PanelText,Content,,Ù¤?,¸í·û
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Michi_Content,aIni,jÍ£ØüÙşí®øú_PanelText_C.csv,160,PanelText,Content,,ÚËÌø,ºñ¹Ğ °è¾à
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Michi_Click_Content,aInh,jÍ£ØüÙşí®øú_PanelText_C.csv,161,PanelText,Content,,ÚËÌø,ºñ¹Ğ °è¾à
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Information_Content,aIng,jÍ£ØüÙşí®øú_PanelText_C.csv,162,PanelText,Content,,?äĞ,ÆÄÀÏ
PanelText_UI_Awaker_Item_Minihead_List_Text_C_Information_Click_Content,aInf,jÍ£ØüÙşí®øú_PanelText_C.csv,163,PanelText,Content,,?äĞ,ÆÄÀÏ
